 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
80,53369,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,217972.9806,149.8997545,7624.142857,19782.21301,52484,20,761,380.5,365.5742059,639,122,53290,13322.5,26122.53129,52504,62,0,0,0,0,72,112,56.21240795,93.68734659,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72567598,9,5,62,11601,20,0,6.888888889,5.30199124,5840,0,2320.2,2658.195854,160.7191132,0.192923569,5582122.923,17300000,62300000,1,72400000,9047285.625,21800000,62300000,1,215615,53903.75,90864.85633,188937,160,0,0,0,0,192,112,0.124022294,0.068901275,0,5840,777.9333333,1814.694877,3293117.495,0,0,0,0,1,0,0,0,0,833.5,6.888888889,2320.2,192,0,0,0,0,0,0,9,62,5,11601,256,229,7,20,886,0,886,886,36200000,37000000,62300000,10000000,DDoS
80,985673,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,11796.00131,9.130817218,123209.125,333473.7509,947954,45,37299,18649.5,23766.56602,35455,1844,985618,197123.6,420037.2454,947954,45,0,0,0,0,72,132,3.043605739,6.087211479,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71629793,8,5,56,11601,20,0,7,5.656854249,8760,0,2320.2,3668.897,162.7395461,0.181488728,5969149.417,17900000,62300000,76,71400000,10200000,23200000,62300000,234,214683,53670.75,91063.57988,189118,189,0,0,0,0,172,112,0.111685371,0.069803357,0,8760,833.0714286,2337.724089,5464953.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,914,0,914,914,35700000,37600000,62300000,9100091,DDoS
80,937273,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,12411.53858,9.602325043,117159.125,330918.3014,936140,3,891,445.5,256.6797616,627,264,937224,187444.8,418533.5641,936140,3,0,0,0,0,72,132,3.200775014,6.401550029,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71642506,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,162.7106679,0.181456522,5970208.833,17900000,62300000,28,71500000,10200000,23200000,62300000,219,212692,53173,91107.33932,188866,190,0,0,0,0,172,112,0.111665552,0.06979097,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,879,0,879,879,35700000,37600000,62300000,9111699,DDoS
80,944302,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2558.396197,12319.15214,9.530849241,118037.75,333334.3441,942998,2,1016,508,178.1909089,634,382,944275,188855,421579.0288,942998,2,0,0,0,0,72,132,3.176949747,6.353899494,0,5840,1163.3,2151.187375,4627607.122,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,71635597,8,5,56,11601,20,0,7,5.656854249,5840,0,2320.2,2436.833027,162.7263608,0.181474023,5969633.083,17900000,62300000,6,71400000,10200000,23200000,62300000,214,212814,53203.5,91210.24326,189027,167,0,0,0,0,172,112,0.111676322,0.069797701,0,5840,833.0714286,1774.906302,3150292.379,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,882,0,882,882,35700000,37600000,62300000,9113678,DDoS
80,951989,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,12213.37642,8.403458443,135998.4286,355685.4375,942584,1,8978,4489,6346.990468,8977,1,951792,237948,469775.203,942584,160,0,0,0,0,72,112,3.151296916,5.252161527,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72155431,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,161.5540208,0.194025589,5550417.769,17200000,62300000,16,71400000,10200000,23200000,62300000,249,732812,146562.4,319151.5563,717358,16,0,0,0,0,172,132,0.110871765,0.083153824,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,899,0,899,899,35700000,37600000,62300000,9104483,DDoS
80,982928,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,11835.04794,8.138948122,140418.2857,371225.7057,982279,0,432,216,305.4701295,432,0,982880,245720,491039.366,982279,4,0,0,0,0,72,112,3.052105546,5.086842576,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72111725,8,6,56,11601,20,0,7,5.656854249,2920,0,1933.5,1495.722401,161.6519366,0.194143185,5547055.769,17200000,62300000,15,71400000,10200000,23200000,62300000,109,745484,149096.8,324752.5592,729912,15,0,0,0,0,172,132,0.110938963,0.083204222,0,2920,777.5333333,1324.190905,1753481.552,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,875,0,875,875,35700000,37700000,62300000,9040149,DDoS
80,980458,3,5,26,11607,20,0,8.666666667,10.26320288,5840,0,2321.4,3173.373883,11864.86316,8.159452011,140065.4286,370320.7899,979874,4,413,206.5,266.5792565,395,18,980410,245102.5,489847.698,979874,4,0,0,0,0,72,112,3.059794504,5.099657507,0,5840,1292.555556,2554.159212,6523729.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72116506,8,5,56,11601,20,0,7,5.656854249,4380,0,2320.2,2207.341206,161.6412198,0.180263864,6009708.833,17900000,62300000,89,71400000,10200000,23200000,62300000,200,746791,186697.75,363653.6989,732086,159,0,0,0,0,172,112,0.110931608,0.069332255,0,4380,833.0714286,1679.986285,2822353.918,0,0,0,0,1,0,0,0,0,897.1538462,7,2320.2,172,0,0,0,0,0,0,8,56,5,11601,256,229,6,20,883,0,883,883,35700000,37700000,62300000,9043564,DDoS
80,992655,3,5,26,11607,20,0,8.666666667,10.26320288,7300,0,2321.4,3346.363967,11719.07662,8.059194786,141807.8571,374895.1071,991990,3,506,253,288.4995667,457,49,992579,248144.75,495896.889,991990,3,0,0,0,0,72,112,3.022198045,5.036996741,0,7300,1292.555556,2662.264877,7087654.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72103987,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,161.6692847,0.19416402,5546460.538,17200000,62300000,13,71400000,10200000,23200000,62300000,246,745571,149114.2,325868.0783,731954,13,0,0,0,0,172,132,0.110950869,0.083213152,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,870,0,870,870,35700000,37700000,62300000,9030354,DDoS
80,994027,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2375.523332,11702.90143,9.05408002,124253.375,351186.6792,993396,2,509,254.5,290.6208871,460,49,993981,198796.2,444194.8448,993396,2,0,0,0,0,72,132,3.018026673,6.036053347,0,5840,1163.3,2031.339572,4126340.456,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72102699,8,6,56,11601,20,0,7,5.656854249,4380,0,1933.5,1757.789948,161.6721726,0.194167489,5546361.462,17200000,62300000,25,71400000,10200000,23200000,62300000,209,744727,148945.4,325925.6696,731902,66,0,0,0,0,172,132,0.110952851,0.083214638,0,4380,777.5333333,1434.571657,2057995.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,878,0,878,878,35700000,37700000,62300000,9028849,DDoS
80,996371,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,11675.36992,8.029137741,142338.7143,376322.1169,995757,4,439,219.5,286.3782464,422,17,996348,249087,497780.037,995757,4,0,0,0,0,72,112,3.010926653,5.018211088,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
80,72101717,8,4,56,11601,20,0,7,5.656854249,7215,0,2900.25,3540.00286,161.6743746,0.166431543,6554701.545,18700000,62300000,24,71400000,10200000,23200000,62300000,209,744173,248057.6667,420500.0283,733573,160,0,0,0,0,172,92,0.110954362,0.055477181,0,7215,897.1538462,2250.514898,5064817.308,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,885,0,885,885,35700000,37700000,62300000,9026430,DDoS
80,998024,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,11656.03232,8.015839298,142574.8571,376889.5672,997280,5,531,265.5,306.1772363,482,49,997956,249489,498527.3785,997280,5,0,0,0,0,72,112,3.005939737,5.009899562,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
